topic,sentence_predicted,label
Hillary Clinton,she would make a good president.,support
Hillary Clinton,she is a liar.,against
Hillary Clinton,she will do a good job,support
Hillary Clinton,she's qualified,support
Hillary Clinton,she is a bad candidate,against
Hillary Clinton,she is a liar and a hypocrite.,against
Hillary Clinton,she is qualified to be president.,support
Hillary Clinton,she is corrupt,against
Hillary Clinton,she would make a good president,support
Hillary Clinton,she is crooked,against
Hillary Clinton,she is dishonest,against
Hillary Clinton,she is a dishonest politician,against
Hillary Clinton,she's qualified to be president,support
Hillary Clinton,she would be a good president,support
Hillary Clinton,she would make a good president.,support
Hillary Clinton,she is corrupt,against
Hillary Clinton,she's corrupt.,against
Hillary Clinton,she is qualified and he would like to see her as president,support
Hillary Clinton,she is dishonest,against
Hillary Clinton,she is corrupt,against
Hillary Clinton,she??? dishonest,against
Hillary Clinton,she is a good candidate,support
Hillary Clinton,she is dishonest,against
Hillary Clinton,she is a good candidate.,support
Hillary Clinton,she will do a good job as president,support
Hillary Clinton,she is a liar,against
Hillary Clinton,"she is corrupt, dishonest and a liar",against
Hillary Clinton,that atheism is a lack of belief in a god or gods. Denial of the existence of gods is considered an atheistic position.,neutral
Hillary Clinton,she is a good candidate,neutral
Hillary Clinton,she is dishonest and she is a liar,neutral
Hillary Clinton,that she is a crooked politician,neutral
Hillary Clinton,Feminist Movement is for ???eminazis??,neutral
Hillary Clinton,it is unnecessary and unproductive.,neutral
Hillary Clinton,temperatures have not changed significantly in the last hundred years and that it is a hoax perpetuated by the Chinese,neutral
Hillary Clinton,Trump is racist,neutral
Hillary Clinton,that it should be available to women who need it,neutral
Hillary Clinton,that it is an important movement to fight for gender equality,neutral
Hillary Clinton,that Trump will be a good president,neutral
Hillary Clinton,that Trump is racist.,neutral
Hillary Clinton,she will do a better job as president than Donald Trump,neutral
Hillary Clinton,that it is a group of women who want to overthrow the patriarchy and that they are trying to take over society.,neutral
Hillary Clinton,it would be better for society as a whole.,neutral
Hillary Clinton,it should be made available to women who need it.,neutral
Hillary Clinton,that it is murder,neutral
Hillary Clinton,she is too radical,neutral
Hillary Clinton,it is a disbelief in a god,neutral
Hillary Clinton,atheism is a lack of belief in Gods,neutral
Hillary Clinton,that it would decrease the number of abortions,neutral
Hillary Clinton,it is a hoax.,neutral
Hillary Clinton,that feminism is a movement for social and political equality for all women.,neutral
Hillary Clinton,it is a way of approaching and looking at life that is open to new and different possibilities.,neutral
Hillary Clinton,it is a real and serious issue,neutral
Hillary Clinton,atheism is wrong,neutral
Hillary Clinton,that it is murder,neutral
Hillary Clinton,it is a good philosophy,neutral
Hillary Clinton,she is qualified to be President,neutral
Hillary Clinton,it is a movement that promotes the gender equality which is not true.,neutral
Hillary Clinton,"that atheism is not a belief system, it's a lack of belief. He thinks that it's wrong to simply disregard the existence of God because there may be some unknown or unseen force at work in the world.",neutral
Hillary Clinton,it is a women's right to choose what she does with her own body,neutral
Hillary Clinton,that feminists have no solutions to the problems that women face.,neutral
Hillary Clinton,"that atheism is incompatible with morality, alleging that without a belief in a god, there is no basis for ethical behavior.",neutral
Hillary Clinton,that atheism is not a viable faith system,neutral
Hillary Clinton,she would make a good president,neutral
Hillary Clinton,it's a good thing,neutral
Hillary Clinton,it is real and needs to be addressed.,neutral
Hillary Clinton,she is a good candidate,neutral
Hillary Clinton,she is corrupt,neutral
Hillary Clinton,it is important for women's rights,neutral
Hillary Clinton,that it is a movement that is driven by man-hating feminism.,neutral
Hillary Clinton,that Trump is racist,neutral
Hillary Clinton,the science is not settled.,neutral
Hillary Clinton,she will make a good president,neutral
Hillary Clinton,that the feminist movement has done a great job championing for women's rights.,neutral
Hillary Clinton,its important for women to have equality and not be discriminated against.,neutral
Hillary Clinton,that Trump is a racist and a sexist,neutral
Hillary Clinton,that Trump would be bad for the economy,neutral
Hillary Clinton,that Atheism should be accepted and respected just as any other view.,neutral
Hillary Clinton,that it should be legalized so that women can have the choice to decide if they want to continue their pregnancy or not.,neutral
Hillary Clinton,Atheism is a philosophy of not believing in God,neutral
Hillary Clinton,it is important to have a voice for the women in society who have faced discrimination,neutral
Hillary Clinton,that the Republican presidential nominee is dangerous and untrustworthy.,neutral
Hillary Clinton,it should be made legal,neutral
Hillary Clinton,that it is a reasonable belief system,neutral
Hillary Clinton,Trump is willing to change the way things are done in Washington.,neutral
Hillary Clinton,he is not qualified to be President because he has no political experience,neutral
Hillary Clinton,it is misguided and not constructive,neutral
Hillary Clinton,he will not represent the interests of immigrants,neutral
Hillary Clinton,Trump is a liar and a bigot,neutral
Hillary Clinton,he will be a good president,neutral
Hillary Clinton,that Trump will be a good president,neutral
Hillary Clinton,that atheism is a lack of faith in God. He believes that faith is necessary in order to have a relationship with God.,neutral
Hillary Clinton,the problem is overblown,neutral
Hillary Clinton,that Trump will ruin the country,neutral
Hillary Clinton,Trump will help them with their economy,neutral
Hillary Clinton,it should remain a criminal act.,neutral
Hillary Clinton,it is morally wrong,neutral
Hillary Clinton,that abortion should not be legalized because it is morally wrong.,neutral
Hillary Clinton,that it is a lack of belief in a god. This is an outdated way of thinking and there are many people who believe in atheism without having any issue with it.,neutral
Hillary Clinton,it is a hoax invented by the Chinese.,neutral
Hillary Clinton,it should be available to everyone who needs it.,neutral
Hillary Clinton,she would be a good president,neutral
Hillary Clinton,that Trump will be good for the country,neutral
Hillary Clinton,it is a right that should be available to all women.,neutral
Hillary Clinton,he would be a good president,neutral
Hillary Clinton,we need to address it.,neutral
Hillary Clinton,she is a good candidate,neutral
Hillary Clinton,that abortion is murder.,neutral
Hillary Clinton,she is a good person,neutral
Hillary Clinton,she would make a good president.,neutral
Hillary Clinton,that it should be legalized because it is a woman's right to choose.,neutral
Hillary Clinton,that atheism is a form of dangerous thinking,neutral
Hillary Clinton,that Trump is a racist.,neutral
Hillary Clinton,it is a hoax invented by the Chinese,neutral
Hillary Clinton,she is corrupt,neutral
Hillary Clinton,that atheism is a logical position and it does not rely on faith.,neutral
Hillary Clinton,it will endanger the health of mothers and children,neutral
Hillary Clinton,that it is a hoax created by the Chinese,neutral
Hillary Clinton,that atheism is a logical stance and not a religious one.,neutral
Hillary Clinton,that he can help the economy,neutral
Hillary Clinton,abortion should only be used in cases of rape or incest.,neutral
Hillary Clinton,it's a hoax.,neutral
Hillary Clinton,she is a dishonest politician,neutral
Hillary Clinton,she is a good person,neutral
Hillary Clinton,that Trump is a good president,neutral
Hillary Clinton,Trump has the best policies for America,neutral
Hillary Clinton,that feminists are trying to force their way into men's lives and are trying to change society to suit their own needs.,neutral
Hillary Clinton,it??? a scam,neutral
Hillary Clinton,it is a hoax,neutral
Hillary Clinton,it should be accessible to all.,neutral
Hillary Clinton,that it is a hoax,neutral
Hillary Clinton,she is a good politician,neutral
Hillary Clinton,she is qualified to be president. He is also supportive of her policies and believes that she would make a good president.,neutral
Hillary Clinton,that he would be damaging to the United States.,neutral
Hillary Clinton,"that abortion should only be allowed in cases of rape, incest, or when the mother??? life is in danger.",neutral
Hillary Clinton,atheism is not a real lifestyle,neutral
Hillary Clinton,that atheism is a logical stance and that without belief in a God or gods there is no basis for morality or ethics.,neutral
Hillary Clinton,it is real and man-made,neutral
Hillary Clinton,it is a hoax,neutral
Hillary Clinton,that it should be legalized so that women can have the choice to decide if they want to continue their pregnancy or not.,neutral
Hillary Clinton,she is corrupt,neutral
Hillary Clinton,that it is a hoax,neutral
Hillary Clinton,that atheism is a form of dangerous thinking,neutral
Hillary Clinton,she will do a good job as president,neutral
Hillary Clinton,that it is anti-men.,neutral
Hillary Clinton,it is an important issue that needs to be addressed.,neutral
Hillary Clinton,she is a liar,neutral
Hillary Clinton,she is qualified to be president but he also thinks that she is corrupt,neutral
Hillary Clinton,that Trump is a racist and a bigot,neutral
Hillary Clinton,that atheism is incompatible with moral values.,neutral
Hillary Clinton,"that he is a liar, a bully and a xenophobe",neutral
Hillary Clinton,that the Feminist Movement is full of people that are out to get men and that they are not really working for women's rights.,neutral
Hillary Clinton,it is an important and pressing issue,neutral
Hillary Clinton,it is a right that should be available to all women.,neutral
Hillary Clinton,that ATHEISM is a reasonable belief system,neutral
Hillary Clinton,that the decision to have an abortion should be made by the woman herself rather than by someone else.,neutral
Hillary Clinton,she is untrustworthy and has a history of lying.,neutral
Hillary Clinton,that Trump is going to do things that are good for America,neutral
Hillary Clinton,she's qualified to be president,neutral
Hillary Clinton,that it is a hoax,neutral
Hillary Clinton,he would enact better policies,neutral
Legalization of Abortion,that abortion is murder,against
Legalization of Abortion,it should be available to all women who need it.,support
Legalization of Abortion,it should be available to women who need it.,support
Legalization of Abortion,it is morally wrong,against
Legalization of Abortion,"it should only be allowed in cases of rape, incest, or when the life of the mother is in danger.",against
Legalization of Abortion,that it is murder,against
Legalization of Abortion,it is wrong to kill an innocent human being.,against
Legalization of Abortion,abortion is murder,against
Legalization of Abortion,that it should be relatively easy for women to obtain an abortion without facing too many obstacles.,support
Legalization of Abortion,that it should be allowed in some cases,support
Legalization of Abortion,that abortion should be illegal because the fetus is a human.,against
Legalization of Abortion,that women should have the right to choose what happens to their bodies,support
Legalization of Abortion,that abortion is a murder.,against
Legalization of Abortion,that it is morally wrong.,against
Legalization of Abortion,that it should be made legal for medical reasons,support
Legalization of Abortion,that abortion is murder.,against
Legalization of Abortion,it is wrong to kill an unborn fetus.,against
Legalization of Abortion,it should be made legal,support
Legalization of Abortion,it is a right that should be available to all women.,support
Legalization of Abortion,it would be better for society as a whole.,support
Legalization of Abortion,"that it should be allowed, but he also thinks that there should be more regulation in place to ensure safety for both the mother and the baby.",support
Legalization of Abortion,it should be available in cases of when the mother's life is in danger.,support
Legalization of Abortion,it is a women's right to choose what she does with her own body,support
Legalization of Abortion,that abortion should be legal in order to protect the lives of women.,support
Legalization of Abortion,that it is a sin.,against
Legalization of Abortion,that life begins at conception and that abortion is murder,against
Legalization of Abortion,"that abortions should only be allowed in cases of rape, incest, or danger to the mother's life",against
Legalization of Abortion,that abortions should be legalized because they should be safe and legal.,support
Legalization of Abortion,abortion is murder,against
Legalization of Abortion,that it should be made available to all women who need it.,support
Legalization of Abortion,"that if it is made legal, then it is no longer a controversy and can be discussed more openly.",support
Legalization of Abortion,it is a women's right to choose to have an abortion,against
Legalization of Abortion,it should be available to all women,support
Legalization of Abortion,it is morally wrong,against
Legalization of Abortion,it will endanger the health of mothers and children,against
Legalization of Abortion,it is morally wrong.,against
Legalization of Abortion,that it is wrong to take the life of a baby.,against
Legalization of Abortion,that it is morally wrong,against
Legalization of Abortion,it should be legal,support
Legalization of Abortion,it is an important health issue,support
Legalization of Abortion,it would make it more accessible to women and reduce the number of abortions.,support
Legalization of Abortion,that abortion should not be legalized because it is morally wrong.,against
Legalization of Abortion,that there should be a choice for women to make whether or not they want to have an abortion.,support
Legalization of Abortion,that it is a woman??? right to choose what happens to her own body and that the procedure should be less restricted than it is currently.,support
Legalization of Abortion,that it should be available to all women regardless of their abilities to have children.,support
Legalization of Abortion,it should be a personal decision that women make.,support
Legalization of Abortion,that abortion should be outlawed because it is a murder,against
Legalization of Abortion,that it should be legalized because it allows women to have choice in what they do with their bodies.,support
Legalization of Abortion,it should only be done if the mother's life is in danger,against
Legalization of Abortion,that it is wrong and that it should not be legal,against
Legalization of Abortion,it is a women's right to choose what they do with their body,support
Legalization of Abortion,that it should be made available to all women who need it.,support
Legalization of Abortion,that abortions should be legal because it is a women's right to choose.,support
Legalization of Abortion,that abortion is wrong.,against
Legalization of Abortion,that women should have the ability to make decisions about their own bodies.,support
Legalization of Abortion,"that abortion should only be allowed in cases of rape, incest, or when the mother??? life is in danger.",against
Legalization of Abortion,that women should have the right to choose what they do with their own bodies.,support
Legalization of Abortion,that abortion should only be used in cases of rape or incest.,against
Legalization of Abortion,that abortion should only be used as a last resort. He also believes that it should only be allowed in cases of rape or incest.,against
Legalization of Abortion,that it is murder,against
Legalization of Abortion,that abortion is murder,against
Legalization of Abortion,that it is murder,against
Legalization of Abortion,that women should have the right to choose what happens to their bodies,support
Legalization of Abortion,that it should be accessible for all women,support
Legalization of Abortion,that abortion is murder.,against
Legalization of Abortion,that it will help to alleviate poverty and other social,support
Legalization of Abortion,that it should be a legal option for women,support
Legalization of Abortion,that abortion is morally wrong and that it should not be legalized.,against
Legalization of Abortion,abortion is wrong,against
Legalization of Abortion,that it should be legal,support
Legalization of Abortion,it should be available to women who need it.,support
Legalization of Abortion,"it is a woman's right to choose abortion, and believes that the abortion should be safe and legal.",support
Legalization of Abortion,it is wrong to kill an innocent baby.,against
Legalization of Abortion,it should be legal because it is a choice between a pregnant woman and her baby and the baby has a right to life.,support
Legalization of Abortion,it should be made legal,support
Legalization of Abortion,that it goes against the bible,against
Legalization of Abortion,that it should be available in cases of medical concern.,support
Legalization of Abortion,it should not be legal,against
Legalization of Abortion,it should be legal,support
Legalization of Abortion,that it should be available to women who need it,support
Legalization of Abortion,it is a life-saving procedure,support
Legalization of Abortion,"that if it is done in a safe, legal and rare way, then it should be allowed.",support
Legalization of Abortion,it is murder,against
Legalization of Abortion,it will lead to abortions being performed for frivolous reasons.,against
Legalization of Abortion,abortion should remain illegal.,against
Legalization of Abortion,it is morally wrong.,against
Legalization of Abortion,abortion is murder,against
Legalization of Abortion,that it should be made available to all women who want it.,support
Legalization of Abortion,that abortion should only be allowed in cases of rape or when the mother's life is in danger.,against
Legalization of Abortion,that abortions should be legal because women should have the right to choose what they do with their own bodies.,support
Legalization of Abortion,it is morally wrong to intentionally terminate a pregnancy.,against
Legalization of Abortion,it should be available in cases of rape or where the mother's life is threatened,support
Legalization of Abortion,that abortion should only be done in cases of rape or when the mother??? life is in danger.,against
Legalization of Abortion,it should be available to those who need it,support
Legalization of Abortion,that it is a moral decision that should be made by individual women and their doctors.,support
Legalization of Abortion,it is a woman's right to choose and should be accessible.,support
Legalization of Abortion,abortion should be legal,support
Legalization of Abortion,that it should be available to those who need it.,support
Legalization of Abortion,that women should have the right to choose what they do with their bodies.,support
Legalization of Abortion,that abortion should be legalized because it should be a woman's choice.,support
Legalization of Abortion,that life begins at conception.,against
Legalization of Abortion,it should be legalized because it is a reproductive health care option and should not be prohibited by the government.,support
Legalization of Abortion,"that abortion should be legal in cases of rape, incest, or when the mother's life is in danger.",support
Legalization of Abortion,it should be available to all women in a safe and legal manner.,support
Legalization of Abortion,that it should be made available without any restrictions,support
Legalization of Abortion,that abortion should be legal in the United States,support
Legalization of Abortion,it should be made legal in order to protect the health of women.,support
Legalization of Abortion,abortion is wrong,against
Legalization of Abortion,abortion is wrong.,against
Legalization of Abortion,that abortion is morally wrong,against
Legalization of Abortion,that abortions are wrong and should not be allowed.,against
Legalization of Abortion,that it should only be allowed in cases where the mother's life is threatened,against
Legalization of Abortion,it should be made legal,support
Legalization of Abortion,that abortion should be illegal because it is a form of murder,against
Legalization of Abortion,it should be available to anyone who wants it.,support
Legalization of Abortion,that abortion should only be used in cases of when the life of the mother is in danger.,against
Legalization of Abortion,it is a women??? right to choose.,support
Legalization of Abortion,that it kills innocent babies,against
Legalization of Abortion,"that abortion should be available to women in cases of rape, incest, and when the mother's life is in danger.",support
Legalization of Abortion,that abortion is morally wrong.,against
Legalization of Abortion,that it should be legalized because it helps women,support
Legalization of Abortion,that the decision to have an abortion should be made between a woman and her doctor. He also believes that it should be accessible to all women.,support
Legalization of Abortion,Abortion should be legal and safe,support
Legalization of Abortion,it is morally wrong.,against
Legalization of Abortion,"it would lower the number of abortions, which is a goal of his.",support
Legalization of Abortion,"it should be available to women who need it, and he does not support any kind of abortion ban.",support
Legalization of Abortion,it should be a personal choice for women.,support
Legalization of Abortion,that it would be more humane than having a baby die,support
Legalization of Abortion,the procedure is morally wrong.,against
Legalization of Abortion,it should be available to everyone who needs it.,support
Legalization of Abortion,that it is a woman's right to choose what she does with her body,support
Legalization of Abortion,it should be made legal,support
Legalization of Abortion,it should be available for women who need it.,support
Legalization of Abortion,that abortion is a very dangerous procedure. He also believes that it should be illegal because he does not believe that it is a woman's right to choose to have an abortion.,against
Legalization of Abortion,it would be beneficial to society.,support
Legalization of Abortion,that abortion is a murder.,against
Legalization of Abortion,that the decision to have an abortion should be made by the woman herself.,support
Legalization of Abortion,abortion should be legal,support
Legalization of Abortion,it is morally wrong,against
Legalization of Abortion,it is morally wrong,against
Legalization of Abortion,that it should be legalized because it is a woman's right to choose.,support
Legalization of Abortion,"it is a ""choice"" that should only be made between a woman and her doctor.",against
Legalization of Abortion,it is wrong to kill unborn humans.,against
Legalization of Abortion,abortion should be legal,support
Legalization of Abortion,that abortion should be legal in order to protect the health of the mother.,support
Legalization of Abortion,abortion is murder.,against
Legalization of Abortion,that abortion should only be used in cases of rape or when the life of the mother is in danger.,against
Legalization of Abortion,it should be available to all who need it.,support
Legalization of Abortion,that it should be legal,support
Legalization of Abortion,it is morally wrong,against
Legalization of Abortion,that women should be able to make their own decisions about their bodies and health.,support
Legalization of Abortion,it is a choice that women should be able to make for themselves.,support
Legalization of Abortion,"that abortion should be legal in cases of rape, incest, or when the mother??? life is endangered.",support
Legalization of Abortion,it should be made available to women who need it.,support
Legalization of Abortion,"abortion should only be legal in cases of rape, incest, and when the mother??? life is in danger.",against
Legalization of Abortion,that abortion should only be accessed by women who are facing a life-threatening situation. He also thinks that abortion should only be done in cases of rape or when the mother is carrying a child with serious genetic abnormalities.,against
Legalization of Abortion,it is morally wrong,against
Legalization of Abortion,that abortion is morally wrong.,against
Legalization of Abortion,that abortion is morally wrong,against
Legalization of Abortion,that abortion should be illegal,against
Legalization of Abortion,that abortion is wrong.,against
Legalization of Abortion,abortion is wrong.,against
Legalization of Abortion,that abortions should be legalized in order to protect women's health.,support
Legalization of Abortion,it is morally wrong,against
Legalization of Abortion,it should be legal,support
Legalization of Abortion,it should be legal,support
Legalization of Abortion,it is a choice women should make,support
Legalization of Abortion,that abortion should be legal,support
Legalization of Abortion,it should be available to all women who need it.,support
Legalization of Abortion,it should be legal,support
Legalization of Abortion,it should be left up to the individual and not the government.,against
Legalization of Abortion,that it should only be done in very rare occasions.,against
Legalization of Abortion,that abortion is murder.,against
Legalization of Abortion,that it can be used to reduce the number of abortions,support
Legalization of Abortion,that it is murder.,against
Legalization of Abortion,it is morally wrong,against
Legalization of Abortion,that abortion should not be legalized because it is murder.,against
Legalization of Abortion,it should be legal,support
Legalization of Abortion,that it is morally wrong to terminate a pregnancy,against
Legalization of Abortion,it will lead to more abortions.,against
Legalization of Abortion,that it would decrease the number of abortions,support
Legalization of Abortion,it should remain a criminal act.,against
Legalization of Abortion,it is morally wrong to kill an unborn baby,against
Legalization of Abortion,it is murder.,against
Legalization of Abortion,that the fetus is a human being and that it should be protected.,against
Legalization of Abortion,abortion should be legal if the woman is in danger,support
Legalization of Abortion,abortion should be legal,support
Legalization of Abortion,that abortion is murder,against
Legalization of Abortion,abortion should only be done in cases of rape or when a mother??? life is in danger,against
Legalization of Abortion,that the decision should be left to the individual and that women should have the choice to make whether or not to have an abortion.,support
Legalization of Abortion,"that abortion should be legal in order to protect women's health. He also believes that abortion should be available to those who need it, and that it should not be used as a method of birth control.",support
Legalization of Abortion,abortion is wrong and should not be legalized.,against
Legalization of Abortion,it is wrong to kill innocent life.,against
Legalization of Abortion,abortion is murder,against
Legalization of Abortion,abortion is murder.,against
Legalization of Abortion,that abortion is morally wrong.,against
Legalization of Abortion,that it is a abortions that should only be done in cases when the mother's life is in danger.,against
Legalization of Abortion,it is a women's right to choose.,support
Legalization of Abortion,that it is a slippery slope.,against
Legalization of Abortion,it should be legalized,support
Legalization of Abortion,it should be available to all women who need it.,support
Legalization of Abortion,that it is wrong to end the life of an unborn child,against
Legalization of Abortion,that it should be illegal,against
Legalization of Abortion,"that abortion should only be used in cases of rape, incest, or when the mother??? life is at risk. He also believes that abortions should only be legal in cases of health endangerment to the mother.",against
Legalization of Abortion,it should be legal,support
Legalization of Abortion,that abortion is a murder.,against
Legalization of Abortion,that it will lead to more abortions,against
Legalization of Abortion,it is morally wrong,against
Legalization of Abortion,that abortion should be legalized in order to protect women's rights. He also believes that abortion should be legalized medically for the safety of the mother.,support
Legalization of Abortion,"that it should only be allowed in cases of rape, incest, or when the mother??? life is in danger.",against
Legalization of Abortion,that it is murder.,against
Legalization of Abortion,that abortion should be banned because it is a murder,against
Legalization of Abortion,it is wrong,against
Legalization of Abortion,it should be available to all women,support
Legalization of Abortion,that it is murder,against
Legalization of Abortion,abortion is murder,against
Legalization of Abortion,that it should be accessible and available to all women who need it.,support
Legalization of Abortion,that it is a safe procedure,support
Legalization of Abortion,the decision to have an abortion should be a personal one made by a woman and her doctor.,against
Legalization of Abortion,abortion should only be used in cases of rape or incest.,against
Legalization of Abortion,that it should be legal,support
Legalization of Abortion,it is wrong to kill another human being.,against
Legalization of Abortion,that it should be available to women who need it.,support
Legalization of Abortion,it should be available in a situation where the mother??? life is at risk.,support
Legalization of Abortion,that it should be allowed and that it should be made available to women who need it.,support
Legalization of Abortion,"that abortion should only be used in cases of rape, incest, or when the mother??? life is in danger.",against
Legalization of Abortion,that it is a potential moral wrong,against
Legalization of Abortion,that abortion should be legal because it is a medical procedure.,support
Legalization of Abortion,it should be accessible to all.,support
Legalization of Abortion,it is murder.,against
Legalization of Abortion,"that abortion should only be a last resort, and that it is wrong to take the life of an innocent baby.",against
Legalization of Abortion,that the decision to have an abortion should be made by the woman herself rather than by someone else.,support
Legalization of Abortion,that it should be available to all women who need it.,support
Legalization of Abortion,that abortion should be legal,support
Legalization of Abortion,that abortion should be kept legal because he respects life.,against
Legalization of Abortion,that abortion should remain illegal in most cases because he believes that abortion is a murder.,against
Legalization of Abortion,that abortion should never be allowed because it is taking the life of an innocent person,against
Legalization of Abortion,that abortion is the taking of an innocent human life.,against
Legalization of Abortion,that the fetus should be given the same rights as a human being.,against
Legalization of Abortion,that abortion should only be used in cases of rape or incest.,against
Legalization of Abortion,that there are many women who have abortions that should not have them. He also supports the idea that abortion should be safe and legal.,support
Legalization of Abortion,that abortion is murder.,against
Legalization of Abortion,that it should be made available to women in order to protect their health,support
Legalization of Abortion,it goes against the ???alues??that he holds dear as a Christian.,against
Legalization of Abortion,it should be made legal in order to protect the health of women,support
Legalization of Abortion,it is wrong to end the life of another human being,against
Legalization of Abortion,"that if the decision is left up to women and is not dictated by a government or religious organization, it will be more safe and comfortable for them. He also believes that abortion should be legalized to help reduce the number of abortions in the United States.",support
Legalization of Abortion,"that it should be available to all citizens, but with restrictions in place to protect the health of the mother.",support
Legalization of Abortion,it gives women more choice in their lives.,support
Legalization of Abortion,that abortion is murder.,against
Legalization of Abortion,abortion is murder.,against
Legalization of Abortion,it should be made available to all women who need it.,support
Legalization of Abortion,"that it should only be done in cases of rape, incest, or if the mother's life is in danger.",against
Legalization of Abortion,that abortion should be legal in order to protect women??? health.,support
Legalization of Abortion,that it is morally wrong to take a life,against
Legalization of Abortion,it should be legal,support
Legalization of Abortion,that it should be made legal,support
Legalization of Abortion,abortion is taking the life of an innocent human being.,against
Legalization of Abortion,that it should be a personal decision,support
Legalization of Abortion,that it should be legalized so that women can have the choice to decide if they want to continue their pregnancy or not.,support
Legalization of Abortion,that it is morally wrong to kill an unborn child,against
Legalization of Abortion,it is wrong to take an innocent human life.,against
Legalization of Abortion,that safe and legal abortion should be available for all women.,support
Legalization of Abortion,that it is a woman's right to choose what she does with her body and he also believes that abortion should be available in cases of rape or when the fetus has serious defects.,support
Legalization of Abortion,it is wrong,against
Legalization of Abortion,it should be available to women who want it.,support
Legalization of Abortion,that atheism does not have a basis in fact.,neutral
Legalization of Abortion,Atheism is a reasonable position to hold.,neutral
Legalization of Abortion,that Atheism is an intellectual stance,neutral
Legalization of Abortion,that abortion should be legal in order to protect the lives of women.,neutral
Legalization of Abortion,that Trump is unacceptable because of his rhetoric and policies,neutral
Legalization of Abortion,"it would lower the number of abortions, which is a goal of his.",neutral
Legalization of Abortion,it should be available to women who want it.,neutral
Legalization of Abortion,that Atheism should be accepted and respected just as any other view.,neutral
Legalization of Abortion,that atheism is a reasonable and reasonable view,neutral
Legalization of Abortion,abortion should be legal,neutral
Legalization of Abortion,that Atheism is a lack of belief in God.,neutral
Legalization of Abortion,he will help the economy,neutral
Legalization of Abortion,it is not real.,neutral
Legalization of Abortion,that his policies will negatively impact the American people.,neutral
Legalization of Abortion,that it is important to fight for women's rights and to have an equal opportunity.,neutral
Legalization of Abortion,it's important for the United States to be a part of the fight against climate change,neutral
Legalization of Abortion,that Atheism is a plausible worldview and it does not require a God to explain things.,neutral
Legalization of Abortion,"that atheism is a lack of belief in a god, which is not something that can be proven. He also believes that atheism is harmful because it leads people to not believe in anything.",neutral
Legalization of Abortion,the science is not yet secured.,neutral
Legalization of Abortion,he can get things done,neutral
Legalization of Abortion,that Feminist Movement is against the men.,neutral
Legalization of Abortion,it is a movement to promote women's rights in a way that discriminates against men.,neutral
Legalization of Abortion,it is morally wrong,neutral
Legalization of Abortion,she is a good politician,neutral
Legalization of Abortion,it should be available in a situation where the mother??? life is at risk.,neutral
Legalization of Abortion,she is a liar,neutral
Legalization of Abortion,that he is not qualified to be president,neutral
Legalization of Abortion,that Trump is a good president,neutral
Legalization of Abortion,she is dishonest,neutral
Legalization of Abortion,she is a typical politician,neutral
Legalization of Abortion,that abortion should only be used in cases of rape or incest.,neutral
Legalization of Abortion,that it is not necessary for women.,neutral
Legalization of Abortion,that it is a negative belief. He also believes that Atheism is not a logical belief.,neutral
Legalization of Abortion,atheism is a logical position,neutral
Legalization of Abortion,it is a hoax,neutral
Legalization of Abortion,that atheism is a lack of faith in God.,neutral
Legalization of Abortion,that feminism is destroying society.,neutral
Legalization of Abortion,that Trump will hurt the economy,neutral
Legalization of Abortion,it undermines the male-dominated society,neutral
Legalization of Abortion,that it is important for women to have the same opportunities as men. He also believes that it is important for all people to have the same rights and freedoms.,neutral
Legalization of Abortion,that the government should not be involved in environmental issues and that it is best left to the private sector.,neutral
Legalization of Abortion,she will make a good president,neutral
Legalization of Abortion,he is a racist and a liar,neutral
Legalization of Abortion,that Atheism is a lack of belief in a God.,neutral
Legalization of Abortion,it is important to have Equal Rights for all people,neutral
Legalization of Abortion,the procedure is morally wrong.,neutral
Legalization of Abortion,that it should be available to women who need it.,neutral
Legalization of Abortion,that Trump is a good president and he thinks that Trump is doing a good job.,neutral
Legalization of Abortion,that it is morally wrong to kill an unborn child,neutral
Legalization of Abortion,she is a liar,neutral
Legalization of Abortion,that atheism is a lack of belief in gods.,neutral
Legalization of Abortion,Trump will repeal Obamacare,neutral
Legalization of Abortion,atheism should not be an option,neutral
Legalization of Abortion,the threat of climate change is overblown,neutral
Legalization of Abortion,she's a liar,neutral
Legalization of Abortion,that the United States needs someone like him as president,neutral
Legalization of Abortion,that Atheism is the only reasonable explanation for lack of evidence of a god,neutral
Legalization of Abortion,the effects are not that big and he would prefer to use more fossil fuels.,neutral
Legalization of Abortion,Trump would be a bad president,neutral
Legalization of Abortion,that it is a good thing.,neutral
Legalization of Abortion,abortion is murder,neutral
Legalization of Abortion,it is a hoax,neutral
Legalization of Abortion,that women should have the same rights as men.,neutral
Legalization of Abortion,he is racist,neutral
Legalization of Abortion,it restricts freedom.,neutral
Legalization of Abortion,that Trump is a racist,neutral
Legalization of Abortion,the globe is not warming and climate change is a hoax,neutral
Legalization of Abortion,it is a movement that is not based on facts.,neutral
Legalization of Abortion,abortion should only be done in cases of rape or when a mother??? life is in danger,neutral
Legalization of Abortion,it is murder.,neutral
Legalization of Abortion,it is leading to a erosion of traditional values,neutral
Legalization of Abortion,it is a problem and he is willing to try and do something about it.,neutral
Legalization of Abortion,she would make a good president,neutral
Legalization of Abortion,that it should be accessible and available to all women who need it.,neutral
Legalization of Abortion,that he is a racist and sexist,neutral
Legalization of Abortion,she is qualified for the job,neutral
